Kod stacji;Nazwa_stacji;Rok;Miesiąc;Dzień;zachmurzenie;prędkosc_wiatru;srednia_temp;cisnienie_pary_wodnej;wilgotnosc_wzgl;cisnienie_na_poziomie_stacji;cisnienie_na_poziomie_morza;suma_opadu_dzien;suma_opadu_noc
351160424;WROCŁAW;2010;3;8;3,9;1,9;-4,3;3,7;83,3;1012,1;1028,3;0;0
351160424;WROCŁAW;2010;3;9;1,1;1,9;-4;2,6;60,3;1012,9;1029;0;0
351160424;WROCŁAW;2010;3;10;2,5;2,6;-2,7;3,1;63,3;1012,7;1028,7;0;0
351160424;WROCŁAW;2010;3;11;4,8;1,9;-1,8;3,6;67,1;1000,8;1016,6;0;0
351160424;WROCŁAW;2010;3;12;7;3,8;-0,8;5,1;86,5;997,4;1013,1;0,1;2,4
351160424;WROCŁAW;2010;3;13;7,9;5,5;1,9;6,4;91,8;997,8;1013,3;2,6;1,9
351160424;WROCŁAW;2010;3;14;8;6,8;3,2;6,8;88,3;994,8;1010,2;0,4;4,6
351160424;WROCŁAW;2010;3;15;6,3;4,8;0;5,3;86,1;999,7;1015,4;0,2;1,5
351160424;WROCŁAW;2010;3;16;6,8;3,9;0,8;5,4;84,9;1003,5;1019,2;0,2;0,1
351160424;WROCŁAW;2010;3;17;7,1;4;3,7;6,2;78,6;1009,4;1025;0;0
351160424;WROCŁAW;2010;3;18;5,5;3,6;7,4;6,7;67,4;1008,8;1024,2;0;0
351160424;WROCŁAW;2010;3;19;4,8;4;9,5;6,8;59,9;1004,4;1019,6;0;0
351160424;WROCŁAW;2010;3;20;6,3;3,9;11;8,5;65,4;998,7;1013,7;0;0,9
351160424;WROCŁAW;2010;3;21;7,1;5,6;12,8;12;81,5;996,7;1011,6;3,4;0,1
351160424;WROCŁAW;2010;3;22;3,5;2,6;6,7;7,5;76,6;1007,7;1023,1;0;0
351160424;WROCŁAW;2010;3;23;3,8;3;8;7,5;72,5;1004,6;1019,9;0;0
351160424;WROCŁAW;2010;3;24;5,3;3,1;7,4;7,1;70,9;1005,1;1020,5;0;0
351160424;WROCŁAW;2010;3;25;4,9;5,4;11,9;9,2;68,1;999,7;1014,7;0;0
351160424;WROCŁAW;2010;3;26;3,1;4,1;13,8;10,3;68,4;993,4;1008,2;0;1,7
351160424;WROCŁAW;2010;3;27;6,6;4,6;8,2;8,9;82,1;990,6;1005,6;1,9;0
351160424;WROCŁAW;2010;3;28;6,4;3,3;8,3;8,3;76,9;994,1;1009,2;0,1;3,6
351160424;WROCŁAW;2010;3;29;6,5;4,3;10,3;9,7;77,5;993,2;1008,2;0,4;0,1
351160424;WROCŁAW;2010;3;30;6;2,8;10;9,7;80;987,4;1002,3;0;0
351160424;WROCŁAW;2010;3;31;6,4;3,8;7,6;9,1;86,3;986,2;1001,2;12,3;0,2
351160424;WROCŁAW;2010;4;1;4,4;2,3;7,8;6,9;68,3;995,7;1010,9;0;7,4
351160424;WROCŁAW;2010;4;2;6,3;3,1;4,6;7;83,5;1002,8;1018,3;2,8;0
351160424;WROCŁAW;2010;4;3;2,5;2,4;6;6,3;71,8;1001,2;1016,6;0;0
351160424;WROCŁAW;2010;4;4;4,3;2,8;9,4;8;68,8;998,9;1014,1;0;1,8
351160424;WROCŁAW;2010;4;5;7,3;4;8,9;8,8;77,5;1006;1021,3;0;0
351160424;WROCŁAW;2010;4;6;4,1;2,6;6,4;6,2;67;1012,4;1027,9;0;0
351160424;WROCŁAW;2010;4;7;1,6;2,1;6,3;6,9;74,6;1010,8;1026,3;0;0
351160424;WROCŁAW;2010;4;8;1,8;2,8;9,3;8,5;76,1;1009,1;1024,4;0;0
351160424;WROCŁAW;2010;4;9;5,5;3,5;8,8;8,3;73,5;1010,9;1026,3;0;2,4
351160424;WROCŁAW;2010;4;10;6,6;3,1;6,6;8,2;85;1008,6;1024;2,9;1,3
351160424;WROCŁAW;2010;4;11;7,8;3;5,6;8,3;91,6;1006,5;1021,9;5,8;0
351160424;WROCŁAW;2010;4;12;5,6;4;10,4;8,4;68,5;1003,4;1018,6;0,1;0
351160424;WROCŁAW;2010;4;13;3;2,8;10;7,3;63,1;1001,2;1016,3;0;0,3
351160424;WROCŁAW;2010;4;14;7,1;2,5;7,8;9,5;89,1;998,2;1013,4;2,5;4,6
351160424;WROCŁAW;2010;4;15;7,4;2,8;11,5;10,8;81,1;997,3;1012,3;0;0
351160424;WROCŁAW;2010;4;16;6,8;4,1;9,1;7,4;64,4;1001,5;1016,7;0;0
351160424;WROCŁAW;2010;4;17;1,4;3,1;8;7;67,3;1005,7;1021;0;0
351160424;WROCŁAW;2010;4;18;3,4;3,4;10,7;7,2;61;1001,5;1016,6;0;0
351160424;WROCŁAW;2010;4;19;4,4;2,9;13,2;8,7;60,9;996,7;1011,6;0;0
351160424;WROCŁAW;2010;4;20;3,9;1,9;9,1;6,9;61,3;998,9;1014,1;0;0
351160424;WROCŁAW;2010;4;21;6;5,1;7,3;6,6;66,1;997;1012,2;0;0
351160424;WROCŁAW;2010;4;22;4,1;4,6;5,3;5,4;62,5;1000,7;1016,1;0;0
351160424;WROCŁAW;2010;4;23;0,9;1,4;6,8;5,2;57;1002,2;1017,6;0;0
351160424;WROCŁAW;2010;4;24;2,3;1,9;10;6;54,4;1006,8;1022,1;0;0
351160424;WROCŁAW;2010;4;25;3;4,4;12,3;7,5;54,9;1012,1;1027,3;0;0
351160424;WROCŁAW;2010;4;26;4,6;4,1;12,1;9,1;63,3;1006,9;1022;1,8;0
351160424;WROCŁAW;2010;4;27;5,9;4,8;12,8;9,8;67,4;1008,5;1023,6;0;0
351160424;WROCŁAW;2010;4;28;5;2,6;12,8;8,8;62,3;1010,7;1025,8;0;0
351160424;WROCŁAW;2010;4;29;5,9;3;15,4;8,9;56;1002,7;1017,6;0;0
351160424;WROCŁAW;2010;4;30;6,4;2,9;18,1;12,2;61,8;993,9;1008,5;1;1
351160424;WROCŁAW;2010;5;1;7,3;2,3;15,2;14,4;83,6;995,2;1009,9;0,4;1,5
351160424;WROCŁAW;2010;5;2;7,4;2,1;14,3;12,7;79;995,9;1010,7;0;0
351160424;WROCŁAW;2010;5;3;7,1;3,5;13,9;13,5;85,3;993,5;1008,3;0,9;0
351160424;WROCŁAW;2010;5;4;7,6;2,1;9,3;9,6;81,6;1001,9;1017,1;0;0,9
351160424;WROCŁAW;2010;5;5;7,6;3;10,1;8,9;74;1001,9;1017,1;0;6
351160424;WROCŁAW;2010;5;6;7,4;3,6;9,8;11,5;94,6;990,1;1005,1;7,4;2,5
351160424;WROCŁAW;2010;5;7;6,6;2,5;12,4;11,7;83;990,3;1005,2;0;0
351160424;WROCŁAW;2010;5;8;6,9;1,8;12,5;10,7;75,4;995,2;1010,1;0;0
351160424;WROCŁAW;2010;5;9;6,5;1,9;13,3;9,8;66,3;995;1009,9;0;8,1
351160424;WROCŁAW;2010;5;10;7,4;1,9;12,6;12;83,6;992,4;1007,3;4,3;0,4
351160424;WROCŁAW;2010;5;11;7;3;14,6;13,6;83,4;994,4;1009,2;0,3;7,4
351160424;WROCŁAW;2010;5;12;6,9;2,5;14,9;15,1;89,1;991,2;1006;5,3;6,4
351160424;WROCŁAW;2010;5;13;7,6;3,4;12,2;12,2;86,6;993,4;1008,3;4;0
351160424;WROCŁAW;2010;5;14;7,9;3,1;9,5;10,7;90,5;992,9;1007,9;6,5;0
351160424;WROCŁAW;2010;5;15;7,1;3,3;9,2;9,6;83,3;992,2;1007,2;0;0
351160424;WROCŁAW;2010;5;16;7,5;4,8;9;9,4;81,9;993,2;1008,2;0,8;5,2
351160424;WROCŁAW;2010;5;17;8;4,9;9,3;9,7;82,8;998,3;1013,4;6;0,7
351160424;WROCŁAW;2010;5;18;7,6;4,9;9,2;9,8;84,5;1001,8;1017;6,6;8,5
351160424;WROCŁAW;2010;5;19;8;3,4;9,1;10,7;92,6;1002,7;1017,9;0,5;0
351160424;WROCŁAW;2010;5;20;7,1;2,4;13,2;13;85,6;1008,4;1023,5;0;5
351160424;WROCŁAW;2010;5;21;6,5;2,6;15;15,6;92;1008,2;1023,2;0,1;0
351160424;WROCŁAW;2010;5;22;5,6;2,8;15,8;15,2;85,9;1006,4;1021,3;0;0
351160424;WROCŁAW;2010;5;23;5,9;3;15,8;14,5;82;1003;1017,9;0;1,5
351160424;WROCŁAW;2010;5;24;6,8;4,8;15,9;14,8;82,8;994,9;1009,7;0,1;0,5
351160424;WROCŁAW;2010;5;25;4,3;4,5;13;10,7;72,6;994,5;1009,3;0;0
351160424;WROCŁAW;2010;5;26;6;2,1;12;9,8;71,8;995,6;1010,5;0;0,3
351160424;WROCŁAW;2010;5;27;5,5;3,6;14;13,1;81,6;993,2;1008;0;0
351160424;WROCŁAW;2010;5;28;3,1;2,8;14;11,9;75,8;998,6;1013,5;0;0
351160424;WROCŁAW;2010;5;29;5,9;1,9;15,1;12;72,5;1004,2;1019,1;0;0
351160424;WROCŁAW;2010;5;30;6,5;3,5;14,6;14,1;84,5;994,9;1009,7;3,2;10,3
351160424;WROCŁAW;2010;5;31;7,6;4,5;12,1;12,3;87,5;990,2;1005;0,8;0
351160424;WROCŁAW;2010;6;1;7,6;2,9;11,6;11,5;84,8;993,5;1008,4;0;0,3
351160424;WROCŁAW;2010;6;2;7,9;3,5;13,1;14,4;95;992,4;1007,3;11,4;0,8
351160424;WROCŁAW;2010;6;3;8;3;16,4;17,5;94,4;996,6;1011,3;0,3;0
351160424;WROCŁAW;2010;6;4;4;3,8;16,7;12,3;66,4;1001,7;1016,5;0;0
351160424;WROCŁAW;2010;6;5;1,8;2,1;17,1;12,9;69,1;1006,2;1021;0;0
351160424;WROCŁAW;2010;6;6;4,6;2,6;19,4;14,3;66,1;1000,2;1014,8;0;0
351160424;WROCŁAW;2010;6;7;5,9;2,6;19,7;17,7;77,5;994,9;1009,5;2;0
351160424;WROCŁAW;2010;6;8;3,6;2,4;20;15,3;66,6;996,4;1011;0;0
351160424;WROCŁAW;2010;6;9;4,9;2,4;22,6;21,4;79,5;994,6;1009;0,3;0
351160424;WROCŁAW;2010;6;10;4,8;3,1;23,9;21,7;74,9;993,5;1007,8;0;0
351160424;WROCŁAW;2010;6;11;2,6;3,1;24,3;21,2;71,6;991,5;1005,8;0;0
351160424;WROCŁAW;2010;6;12;4,6;2;20,7;16,9;71,8;994,3;1008,8;3,9;1
351160424;WROCŁAW;2010;6;13;6,5;3;16,1;12,3;68,6;999,8;1014,6;0;8,2
351160424;WROCŁAW;2010;6;14;6,3;2,5;14;12,8;81,3;1000,8;1015,7;2;0
351160424;WROCŁAW;2010;6;15;5,1;0,8;15,1;11,5;70,5;1005,4;1020,3;0;0
351160424;WROCŁAW;2010;6;16;4,4;3,3;15,6;10,5;61,1;1006,7;1021,6;0;0
351160424;WROCŁAW;2010;6;17;1,4;2,8;16,5;10,8;59,4;1004,9;1019,8;0;0
351160424;WROCŁAW;2010;6;18;6,3;2,5;15,6;14,4;80,6;993,4;1008,2;1,9;0,5
351160424;WROCŁAW;2010;6;19;5,6;3,8;13,6;10,3;66,9;990,7;1005,5;0;0
351160424;WROCŁAW;2010;6;20;6,6;1,3;13,8;10,1;66,6;995,3;1010,2;0;0
351160424;WROCŁAW;2010;6;21;6,1;2,9;16;11;62;1000,2;1015;0;0
351160424;WROCŁAW;2010;6;22;4,3;3,3;15,7;11;64,4;1004,4;1019,3;0;0
351160424;WROCŁAW;2010;6;23;2,8;2,9;15,7;10,6;62,1;1005,3;1020,2;0;0
351160424;WROCŁAW;2010;6;24;4,4;3;17,2;11,9;63,6;1001,2;1016;0;0
351160424;WROCŁAW;2010;6;25;5,4;2,6;18,1;12,5;62,6;998,9;1013,6;0;0
351160424;WROCŁAW;2010;6;26;2,6;1,8;18,8;13,6;65,8;1000,9;1015,6;0;0
351160424;WROCŁAW;2010;6;27;1,4;2;18,6;12,2;59,5;1005,9;1020,7;0;0
351160424;WROCŁAW;2010;6;28;1,1;1,3;20,1;13,9;62;1005,7;1020,4;0;0
351160424;WROCŁAW;2010;6;29;1,8;1,9;21,5;14,5;60,6;1003,6;1018,2;0;0
351160424;WROCŁAW;2010;6;30;2,6;1,9;21,8;15,7;64;1002,5;1017,1;0,3;0
351160424;WROCŁAW;2010;7;1;4;1,4;21,5;16,2;66,3;1002,9;1017,4;0;0
351160424;WROCŁAW;2010;7;2;3,1;1,6;23;16,5;62,9;1003;1017,5;0;0
351160424;WROCŁAW;2010;7;3;0,8;2;23,1;12,8;50;1003,9;1018,4;0;0
351160424;WROCŁAW;2010;7;4;2,4;1,5;21,1;13,4;57,3;1003;1017,6;0;0
351160424;WROCŁAW;2010;7;5;5,4;1,5;20,9;16,1;67,8;1001;1015,6;0;1,1
351160424;WROCŁAW;2010;7;6;6,9;3,6;17,3;17,5;88,4;1001,7;1016,4;6,8;0,1
351160424;WROCŁAW;2010;7;7;3,3;3,3;17,4;12,5;66;1006,6;1021,4;0;0
351160424;WROCŁAW;2010;7;8;1,6;1,4;18,9;11,7;58,4;1007,8;1022,6;0;0
351160424;WROCŁAW;2010;7;9;1,9;2,4;21,3;12,9;56,8;1007,3;1021,9;0;0
351160424;WROCŁAW;2010;7;10;0,4;3;24,5;14,9;53,1;1006,5;1021;0;0
351160424;WROCŁAW;2010;7;11;0,6;3;26;18,1;57,1;1004,2;1018,6;0;0
351160424;WROCŁAW;2010;7;12;0,8;3,3;26,6;18,1;55,8;1000,5;1014,8;0;0
351160424;WROCŁAW;2010;7;13;3,3;2,8;23,4;20,5;73,3;996,7;1011,1;2,2;0
351160424;WROCŁAW;2010;7;14;1,1;1,8;24,8;18,6;63,6;997,7;1012,1;0;0
351160424;WROCŁAW;2010;7;15;4,1;2,3;26,2;18,6;57,6;998,4;1012,7;0;1,7
351160424;WROCŁAW;2010;7;16;3,3;2,8;26,3;21,3;65,8;1003,1;1017,4;0;0
351160424;WROCŁAW;2010;7;17;4,9;2,5;24,6;22,9;77,1;1001,8;1016,2;11,1;42,1
351160424;WROCŁAW;2010;7;18;7,9;3,1;18,1;19,8;95;1007;1021,8;5,1;1,8
351160424;WROCŁAW;2010;7;19;6,8;1,9;18,2;15,6;76,4;1010;1024,8;0;0
351160424;WROCŁAW;2010;7;20;6,5;1,5;20,7;18,7;77,8;1004,2;1018,8;0;0
351160424;WROCŁAW;2010;7;21;1,3;3;25,2;21,6;70,4;997,2;1011,5;0;0
351160424;WROCŁAW;2010;7;22;2,4;1,5;26,4;19,6;62,1;996,8;1011,1;0;0
351160424;WROCŁAW;2010;7;23;6,3;2,8;21,1;21;84,3;997,9;1012,4;1,1;44,8
351160424;WROCŁAW;2010;7;24;8;4,8;17;18,3;94,5;993,6;1008,3;3,1;0
351160424;WROCŁAW;2010;7;25;7,3;4,1;17,1;13,7;71;996,9;1011,6;0;1,5
351160424;WROCŁAW;2010;7;26;6,3;2,1;16,8;15,5;81,3;997,7;1012,4;0,4;0
351160424;WROCŁAW;2010;7;27;5,9;2,1;18,3;13,4;67,4;999,1;1013,7;0;0
351160424;WROCŁAW;2010;7;28;7,3;3;18,2;15,5;74,9;995,7;1010,3;0,8;2,6
351160424;WROCŁAW;2010;7;29;6,1;3,6;18,1;16,1;79,8;993,8;1008,4;1,7;2,1
351160424;WROCŁAW;2010;7;30;7,6;1,6;17,8;16,7;82,6;998,6;1013,3;0,1;0
351160424;WROCŁAW;2010;7;31;5,4;2;18,9;15,3;72;1003,2;1017,8;0;0
351160424;WROCŁAW;2010;8;1;2,9;1,4;20,3;15,1;67,4;1001,9;1016,5;0;0
351160424;WROCŁAW;2010;8;2;5,1;2,3;22,4;17,9;68,6;999,3;1013,8;0;4,8
351160424;WROCŁAW;2010;8;3;7,4;3;18,2;19,2;91,9;995,9;1010,5;7,1;0,3
351160424;WROCŁAW;2010;8;4;3,8;2;18;15,3;76,6;997,7;1012,4;0;0
351160424;WROCŁAW;2010;8;5;4,4;2,8;19,4;16,2;73,8;994,7;1009,3;0;0
351160424;WROCŁAW;2010;8;6;6,6;1,6;19,9;19,6;84,5;996,3;1010,9;0,2;0,1
351160424;WROCŁAW;2010;8;7;6,8;2,4;20;21,1;90,9;997,3;1011,8;1,8;0,5
351160424;WROCŁAW;2010;8;8;6,5;2,3;18,8;18,2;85,5;1000,4;1015,1;6,7;0
351160424;WROCŁAW;2010;8;9;5,9;2,1;19,1;17,3;79,6;1001,2;1015,8;0,1;0
351160424;WROCŁAW;2010;8;10;2,4;1,4;20,1;17,4;76,1;1002,1;1016,8;0;0
351160424;WROCŁAW;2010;8;11;3,8;1,5;21,2;16,7;70,3;1000,6;1015,1;0;0
351160424;WROCŁAW;2010;8;12;4,8;2,8;22,6;19,2;72,1;998,8;1013,3;0;0
351160424;WROCŁAW;2010;8;13;5,9;1,8;20,9;20;82;1001,2;1015,7;1,8;10,6
351160424;WROCŁAW;2010;8;14;4,8;3,1;21,1;21,1;85,8;1000,7;1015,3;0;0
351160424;WROCŁAW;2010;8;15;6,8;4,8;21,4;21,5;85,6;998,5;1013,1;0;0
351160424;WROCŁAW;2010;8;16;4,6;2,5;19,3;18,7;83,9;996,9;1011,5;3,1;0,6
351160424;WROCŁAW;2010;8;17;5,6;4,1;16,6;15,6;82,9;994,2;1008,8;0;0,7
351160424;WROCŁAW;2010;8;18;6,9;4,1;17,2;15,1;77,8;993,4;1008,1;0;0
351160424;WROCŁAW;2010;8;19;5;3,4;16,7;14,1;75,1;999,1;1013,9;1,3;0
351160424;WROCŁAW;2010;8;20;2;1,4;17,3;12,2;65,1;1007,9;1022,8;0;0
351160424;WROCŁAW;2010;8;21;2;1,4;20,7;16;68,6;1008,4;1023,1;0;0
351160424;WROCŁAW;2010;8;22;2,8;2,8;23,6;18,9;67,4;1002,4;1016,8;0;5,1
351160424;WROCŁAW;2010;8;23;6,4;2,8;22,4;21,1;79,6;994,3;1008,7;0,8;0
351160424;WROCŁAW;2010;8;24;6,6;3;21,7;19,5;77;992,3;1006,7;0,1;7,5
351160424;WROCŁAW;2010;8;25;4,3;4,1;17,2;12,7;65,9;999,8;1014,5;0;0
351160424;WROCŁAW;2010;8;26;6,5;2,3;16,6;15,6;81,9;997,5;1012,3;1,1;3
351160424;WROCŁAW;2010;8;27;7,1;4,1;18,8;19,6;90,8;987,8;1002,3;5,6;7,6
351160424;WROCŁAW;2010;8;28;6,3;3,6;14,6;14,3;86,5;993,2;1008;4,3;0,3
351160424;WROCŁAW;2010;8;29;5,6;3;13,1;12,1;81,3;997,7;1012,6;0,1;4,1
351160424;WROCŁAW;2010;8;30;7,3;2,8;12,7;12,3;84,6;993,5;1008,3;1,4;0,5
351160424;WROCŁAW;2010;8;31;7,6;3,4;12,7;13,7;93,4;996,5;1011,4;6,9;0,5
351160424;WROCŁAW;2010;9;1;5,6;4,5;13,9;12,1;77,9;998,3;1013,2;0;0
351160424;WROCŁAW;2010;9;2;5,6;3,3;12,6;13;89,4;1000,1;1015,1;6,7;0,7
351160424;WROCŁAW;2010;9;3;4,3;2,1;12,7;10,5;74,6;1004,5;1019,6;0;0
351160424;WROCŁAW;2010;9;4;5;1,4;9,9;10,7;88,3;1005,4;1020,6;1,2;0
351160424;WROCŁAW;2010;9;5;3,9;1,6;11,5;10,1;77,1;1008,4;1023,5;0;0
351160424;WROCŁAW;2010;9;6;5;2,1;10,4;10,1;81,4;1006,9;1022,1;0;0,1
351160424;WROCŁAW;2010;9;7;4,6;3,5;12,4;10,9;77,4;1001,8;1016,8;0;0
351160424;WROCŁAW;2010;9;8;5;5,5;13,7;12,1;77,9;999,1;1014;0;6
351160424;WROCŁAW;2010;9;9;7,3;2,6;14,2;14,9;92,5;999,1;1014;5,4;0
351160424;WROCŁAW;2010;9;10;6;1,8;14,7;14,5;87,4;1005,8;1020,8;0;0
351160424;WROCŁAW;2010;9;11;3,6;0,9;14,5;13,1;82,3;1007,5;1022,5;0;0
351160424;WROCŁAW;2010;9;12;1,4;2,1;13,3;13,3;87,1;1006,4;1021,4;0;0
351160424;WROCŁAW;2010;9;13;5,4;2,6;13,4;14,1;92,3;1005,8;1020,9;2,4;0
351160424;WROCŁAW;2010;9;14;5,9;3;13;13;87,3;1005,1;1020,1;2,6;1
351160424;WROCŁAW;2010;9;15;7,5;4,1;14,4;14,2;86,8;995,4;1010,2;0,2;0
351160424;WROCŁAW;2010;9;16;4,5;3,9;13,8;11,1;71,6;994,4;1009,3;0,6;0
351160424;WROCŁAW;2010;9;17;4,1;3,8;12,4;11,2;78,1;996,2;1011,1;0;0
351160424;WROCŁAW;2010;9;18;3;2,8;11,1;9,6;74,3;1000,7;1015,8;0;0
351160424;WROCŁAW;2010;9;19;3,9;2;10,1;9,4;78;1002,8;1018;0;0
351160424;WROCŁAW;2010;9;20;4,8;2,4;11,7;9,8;74,5;1004;1019,1;0;0
351160424;WROCŁAW;2010;9;21;4,3;2,6;14,6;12,2;74,3;1005;1020;0;0
351160424;WROCŁAW;2010;9;22;3,1;1,1;13,5;11,5;77,1;1009,1;1024,2;0;0
351160424;WROCŁAW;2010;9;23;2;3,8;15,2;12,7;75,6;1002,8;1017,7;0;0
351160424;WROCŁAW;2010;9;24;4,8;4,9;17,9;13,4;67,4;992,1;1006,7;0;0
351160424;WROCŁAW;2010;9;25;5,8;3,3;17,1;13,7;71,5;987,6;1002,2;0;0
351160424;WROCŁAW;2010;9;26;7,8;3,4;12,5;13,3;92,1;988;1002,8;8,3;39,1
351160424;WROCŁAW;2010;9;27;8;5,1;9,9;11,6;95;987,9;1002,8;13,9;11,7
351160424;WROCŁAW;2010;9;28;8;5;11,3;12,6;94,1;991,3;1006,2;2,6;3,4
351160424;WROCŁAW;2010;9;29;7,5;3,8;8,9;10,7;93,5;1000,2;1015,4;1,8;0
351160424;WROCŁAW;2010;9;30;6,4;2;6,4;8,4;87,8;1003,8;1019,2;0;0
351160424;WROCŁAW;2010;10;1;6,5;1,3;5,9;8,3;89,9;1004,5;1019,9;0;0
351160424;WROCŁAW;2010;10;2;5,5;4,4;8,1;8,9;84,3;1006,2;1021,5;0;0
351160424;WROCŁAW;2010;10;3;1,9;4,9;10;10,2;83,8;1005,2;1020,4;0;0
351160424;WROCŁAW;2010;10;4;4,4;6,4;11,9;10,1;73,6;1000,4;1015,4;0;0
351160424;WROCŁAW;2010;10;5;7;5,6;12,2;11,3;79,3;998,9;1013,9;0;0
351160424;WROCŁAW;2010;10;6;5,1;4,9;11,5;10,7;79;1005;1020,2;0;0
351160424;WROCŁAW;2010;10;7;4,1;4,5;9,4;9,6;81,9;1011,2;1026,5;0;0
351160424;WROCŁAW;2010;10;8;3,6;4,4;7,2;7,8;78,3;1013,8;1029,3;0;0
351160424;WROCŁAW;2010;10;9;2,4;3,1;6,9;7,3;75,5;1011,8;1027,2;0;0
351160424;WROCŁAW;2010;10;10;0,3;1;5,9;6,9;77,1;1004,5;1019,9;0;0
351160424;WROCŁAW;2010;10;11;1,3;1,1;5,8;7,4;81,8;1002,7;1018,1;0;0
351160424;WROCŁAW;2010;10;12;7,3;0,9;4,6;8,1;94,9;1003,6;1019;0;0
351160424;WROCŁAW;2010;10;13;5,8;1,1;3,3;7,1;92,1;1003,9;1019,5;0;0
351160424;WROCŁAW;2010;10;14;7;2,3;5,5;8,1;89;999;1014,4;0;0,1
351160424;WROCŁAW;2010;10;15;7,5;2,3;9;10,2;88,8;996,1;1011,2;1;0,8
351160424;WROCŁAW;2010;10;16;7,5;3,1;8,1;9,3;85,8;996,8;1012;0;0
351160424;WROCŁAW;2010;10;17;3,5;3;5,7;5,8;65,1;1005,5;1020,9;0;0
351160424;WROCŁAW;2010;10;18;6,8;1;2,7;6,1;82;1005,7;1021,4;0;0
351160424;WROCŁAW;2010;10;19;6,1;2,1;4,9;7,2;83;994,8;1010,1;0;0
351160424;WROCŁAW;2010;10;20;6,5;3;6,9;8,2;83,4;989,5;1004,6;0,4;0,1
351160424;WROCŁAW;2010;10;21;5;5,9;4,9;6,5;75,4;1001,7;1017,1;0,2;0
351160424;WROCŁAW;2010;10;22;4,6;5,5;6;6;65;1005;1020,4;0;0
351160424;WROCŁAW;2010;10;23;1,8;2,5;6;6,7;73,4;999,3;1014,7;0;0
351160424;WROCŁAW;2010;10;24;6,4;5,1;9;8,4;74;992,9;1008;0;0
351160424;WROCŁAW;2010;10;25;7,4;2,5;5,1;7;79,9;1002,3;1017,8;0;0
351160424;WROCŁAW;2010;10;26;5,9;3,8;4,8;6,4;75,5;1009,3;1024,9;0;0
351160424;WROCŁAW;2010;10;27;4;1,9;2,4;5,4;76,6;1012,5;1028,2;0;0
351160424;WROCŁAW;2010;10;28;6,3;3,8;6,7;6,4;66,8;1006,4;1021,8;0;0
351160424;WROCŁAW;2010;10;29;3,3;3;7,9;7,3;68,8;1003,4;1018,7;0;0
351160424;WROCŁAW;2010;10;30;1,5;4,5;7,9;6;58,8;995,9;1011;0;0
351160424;WROCŁAW;2010;10;31;4,3;3,9;8,1;8,1;75,5;993,6;1008,7;0;0
351160424;WROCŁAW;2010;11;1;5,8;2,9;11,6;9,9;73;994,2;1009,2;0;0
351160424;WROCŁAW;2010;11;2;7;1;8,8;10,3;90,8;998,9;1014,1;0;0
351160424;WROCŁAW;2010;11;3;7,3;4;10,5;10,1;80,8;999,7;1014,8;0;5,5
351160424;WROCŁAW;2010;11;4;7,4;5,8;13,9;12,3;78,8;1001,7;1016,6;0;0
351160424;WROCŁAW;2010;11;5;7,1;5,9;15,1;12,3;71,8;1001,7;1016,6;0;0
351160424;WROCŁAW;2010;11;6;7,3;4,8;11,4;11;82,4;995,3;1010,3;2,7;0
351160424;WROCŁAW;2010;11;7;7,5;2,4;5,4;8,5;94,8;990,5;1005,7;6,6;0,8
351160424;WROCŁAW;2010;11;8;8;1,8;5;8,3;95,8;974,3;989,2;3,2;6,8
351160424;WROCŁAW;2010;11;9;6,4;2,4;5,6;8;88,6;969,7;984,6;0;4,7
351160424;WROCŁAW;2010;11;10;5,5;1,9;7,9;9,2;87;976,4;991,3;0;0,1
351160424;WROCŁAW;2010;11;11;5,5;4;6,4;7,6;78,5;990,5;1005,6;0;0,1
351160424;WROCŁAW;2010;11;12;5,8;6,9;9,6;8;66,8;980,1;994,9;0;1,8
351160424;WROCŁAW;2010;11;13;6,9;6,3;14,4;11,8;72,8;983,9;998,5;0;0
351160424;WROCŁAW;2010;11;14;3;4;13;10,9;73,5;990,3;1005,1;0;0
351160424;WROCŁAW;2010;11;15;6,3;2,1;11;10,6;81,5;996,8;1011,9;0;0,9
351160424;WROCŁAW;2010;11;16;8;2,9;7,7;9,9;94;1000,7;1016;1,2;1,4
351160424;WROCŁAW;2010;11;17;8;2;7,3;10,1;99;997,6;1012,9;0,1;0
351160424;WROCŁAW;2010;11;18;8;2,6;7,5;10;96,9;994,9;1010,1;4,5;0
351160424;WROCŁAW;2010;11;19;6,9;2,3;7,3;8,6;84,9;1001,4;1016,7;0,1;1,4
351160424;WROCŁAW;2010;11;20;7,5;1,8;5,2;8,1;92;1003,2;1018,6;0;0
351160424;WROCŁAW;2010;11;21;6;1,9;2,4;7,3;98,8;998,6;1014,1;0;1,4
351160424;WROCŁAW;2010;11;22;7,9;3,4;7,5;10;96,1;984,8;999,8;2,6;0,4
351160424;WROCŁAW;2010;11;23;7,4;5,3;4,7;7,5;86,8;980;995,1;0,2;0
351160424;WROCŁAW;2010;11;24;7,5;5,5;2;6,2;88;983,6;998,9;1,4;0
351160424;WROCŁAW;2010;11;25;6,1;3,8;0;4,7;77,3;989,5;1005,1;0;0
351160424;WROCŁAW;2010;11;26;7,1;2,6;1,1;5,9;88,9;987,3;1002,7;0;1,2
351160424;WROCŁAW;2010;11;27;6,9;2,6;-1,4;5,3;96,1;991,3;1007;0,9;0
